0119	7.9	2.3	1.5
0120	2.6	2.0	1.5
0121	3.2	5.0	1.5
0122	8.1	12.0	1.5
0123	5.5	4.1	1.5
0124	0.2	6.8	1.5
0125	0.2	0.2	1.5
0126	0.2	6.2	1.5
0127	2.0	3.8	1.5
0128	9.1	4.1	1.5
0129	6.9	8.4	1.5
0130	7.3	4.7	1.5
0131	8.1	10.8	1.5
0132	9.3	6.0	1.5
0133	5.5	4.7	1.5
0134	6.9	6.6	1.5
0135	0.8	5.0	1.5
0136	9.7	2.3	1.5
0137	2.6	1.4	1.5
0138	8.1	9.0	1.5
0139	9.7	2.9	1.5
0140	1.4	2.0	1.5
0141	0.8	1.4	1.5
0142	3.2	5.6	1.5
0143	1.4	5.0	1.5
0144	2.0	5.6	1.5
0145	7.9	4.7	1.5
0146	4.3	4.7	1.5
0147	3.2	3.2	1.5
0148	0.8	0.2	1.5
0149	8.1	11.4	1.5
0150	9.1	3.5	1.5
0151	8.7	6.0	1.5
0152	6.9	7.2	1.5
0153	4.3	3.5	1.5
0154	9.3	12.6	1.5
0155	2.0	5.0	1.5
0156	8.1	9.6	1.5
0157	2.6	3.8	1.5
0158	5.5	2.3	1.5
0159	3.2	0.8	1.5
0160	0.2	2.6	1.5
0161	6.3	7.8	1.5
0162	9.3	12.0	1.5
0163	3.2	6.8	1.5
0164	2.6	5.0	1.5
0165	9.1	2.3	1.5
0166	2.0	2.6	1.5
0167	3.2	1.4	1.5
0168	3.8	6.8	1.5
0169	2.0	7.4	1.5
0170	2.0	3.2	1.5
0171	9.3	10.8	1.5
0172	1.4	6.2	1.5
0173	9.9	10.8	1.5
0174	8.1	5.4	1.5
0175	7.5	10.2	1.5
0176	2.0	6.8	1.5
0177	9.3	11.4	1.5
0178	7.9	3.5	1.5
0179	6.3	10.2	1.5
0180	7.9	4.1	1.5
0181	0.2	5.6	1.5
0182	6.7	2.3	1.5
0183	8.1	6.6	1.5
0184	1.4	5.6	1.5
0185	6.3	11.4	1.5
0186	7.5	11.4	1.5
0187	9.7	3.5	1.5
0188	8.1	7.2	1.5
0189	9.9	10.2	1.5
0190	3.2	7.4	1.5
0191	6.3	7.2	1.5
0192	9.9	9.6	1.5
0193	7.5	6.0	1.5
0194	8.5	2.3	1.5
0195	7.5	5.4	1.5
0196	6.3	6.0	1.5
0197	8.7	8.4	1.5
0198	3.8	7.4	1.5
0199	6.9	6.0	1.5
0200	0.8	6.8	1.5
0201	2.0	0.8	1.5
0202	8.7	9.0	1.5
0203	9.1	4.7	1.5
0204	9.3	7.8	1.5
0205	0.8	5.6	1.5
0206	6.9	12.0	1.5
0207	1.4	4.4	1.5
0208	7.3	4.1	1.5
0209	9.3	6.6	1.5
0210	6.9	9.0	1.5
0211	3.8	6.2	1.5
0212	9.9	7.2	1.5
0213	8.7	10.8	1.5
0214	7.9	2.9	1.5
0215	3.8	5.0	1.5
0216	7.5	12.6	1.5
0217	3.2	4.4	1.5
0218	9.9	12.0	1.5
0219	0.2	0.8	1.5
0220	3.8	3.2	1.5
0221	3.2	2.6	1.5
0222	6.1	4.7	1.5
0223	8.5	4.1	1.5
0224	4.9	2.3	1.5
0225	6.3	9.0	1.5
0226	7.5	8.4	1.5
0227	9.9	6.0	1.5
0228	9.7	4.7	1.5
0229	2.6	3.2	1.5
0230	8.1	12.6	1.5
0231	2.9	4.7	1.5
0232	8.4	12.9	1.5
0233	8.1	11.1	1.5
0234	2.9	1.7	1.5
0235	9.0	10.5	1.5
0236	2.0	7.1	1.5
0237	0.5	7.4	1.5
0238	3.5	5.0	1.5
0239	9.6	10.5	1.5
0240	7.8	6.9	1.5
0241	9.4	2.3	1.5
0242	2.9	2.6	1.5
0243	9.6	8.7	1.5
0244	9.3	11.1	1.5
0245	1.7	3.8	1.5
0246	2.3	3.8	1.5
0247	0.2	2.9	1.5
0248	3.5	6.5	1.5
0249	3.5	7.7	1.5
0250	9.0	11.7	1.5
0251	1.4	5.9	1.5
0252	6.6	6.0	1.5
0253	8.4	10.5	1.5
0254	1.1	0.2	1.5
0255	9.0	8.1	1.5
0256	4.6	2.9	1.5
0257	1.1	0.8	1.5
0258	8.5	2.6	1.5
0259	8.2	3.8	1.5
0260	7.2	9.6	1.5
0261	1.7	1.4	1.5
0262	9.6	11.1	1.5
0263	7.5	8.1	1.5
0264	3.2	2.9	1.5
0265	7.8	9.6	1.5
0266	0.8	7.7	1.5
0267	9.6	7.5	1.5
0268	9.6	6.9	1.5
0269	1.1	6.8	1.5
0270	7.8	12.9	1.5
0271	6.6	6.3	1.5
0272	6.4	2.9	1.5
0273	7.0	2.9	1.5
0274	9.6	6.3	1.5
0275	9.0	12.9	1.5
0276	6.4	4.1	1.5
0277	5.5	2.6	1.5
0278	2.0	1.1	1.5
0279	9.0	7.5	1.5
0280	8.4	8.1	1.5
0281	4.6	3.5	1.5
0282	2.6	6.5	1.5
0283	5.2	3.8	1.5
0284	8.7	12.3	1.5
0285	8.8	3.8	1.5
0286	9.0	11.1	1.5
0287	1.4	1.1	1.5
0288	8.4	10.8	1.5
0289	9.7	4.4	1.5
0290	8.4	7.5	1.5
0291	2.3	6.2	1.5
0292	7.8	12.3	1.5
0293	9.0	8.7	1.5
0294	0.8	1.1	1.5
0295	6.4	3.8	1.5
0296	3.5	3.8	1.5
0297	8.1	10.5	1.5
0298	8.4	7.8	1.5
0299	9.3	7.5	1.5
0300	9.9	11.7	1.5
0301	9.0	12.6	1.5
0302	0.5	4.1	1.5
0303	9.0	9.9	1.5
0304	1.4	1.7	1.5
0305	3.8	3.5	1.5
0306	2.3	7.7	1.5
0307	2.3	0.8	1.5
0308	9.9	8.7	1.5
0309	9.4	2.9	1.5
0310	1.7	7.7	1.5
0311	5.2	4.4	1.5
0312	7.2	12.0	1.5
0313	6.4	4.7	1.5
0314	6.9	12.3	1.5
0315	5.8	2.6	1.5
0316	8.4	9.3	1.5
0317	6.6	12.3	1.5
0318	2.3	6.8	1.5
0319	3.2	2.3	1.5
0320	2.9	6.5	1.5
0321	9.0	11.4	1.5
0322	2.9	0.2	1.5
0323	9.0	10.8	1.5
0324	9.6	8.4	1.5
0325	9.6	11.4	1.5
0326	6.6	11.4	1.5
0327	4.6	4.7	1.5
0328	2.3	1.4	1.5
0329	3.2	3.5	1.5
0330	9.0	8.4	1.5
0331	5.8	4.4	1.5
0332	2.3	2.9	1.5
0333	1.1	7.4	1.5
0334	6.6	7.5	1.5
0335	2.3	3.2	1.5
0336	2.3	7.1	1.5
0337	4.3	4.4	1.5
0338	6.9	8.7	1.5
0339	9.9	12.9	1.5
0340	1.7	5.0	1.5
0341	1.7	6.2	1.5
0342	2.9	0.5	1.5
0343	8.7	6.3	1.5
0344	4.9	3.2	1.5
0345	7.8	10.2	1.5
0346	5.2	2.3	1.5
0347	6.3	9.9	1.5
0348	1.1	3.8	1.5
0349	1.4	6.5	1.5
0350	9.6	5.4	1.5
0351	9.3	11.7	1.5
0352	2.0	7.7	1.5
0353	8.2	2.6	1.5
0354	7.8	9.0	1.5
0355	6.3	11.7	1.5
0356	6.3	6.3	1.5
0357	3.2	1.1	1.5
0358	9.3	9.3	1.5
0359	0.8	2.3	1.5
0360	7.8	8.7	1.5
0361	1.4	2.9	1.5
0362	1.4	5.3	1.5
0363	8.2	3.2	1.5
0364	5.8	2.9	1.5
0365	4.3	3.8	1.5
0366	9.6	9.0	1.5
0367	8.4	12.6	1.5
0368	0.5	3.8	1.5
0369	6.6	11.7	1.5
0370	6.9	6.3	1.5
0371	4.6	2.6	1.5
0372	9.6	6.6	1.5
0373	0.5	2.3	1.5
0374	9.0	12.0	1.5
0375	0.5	5.0	1.5
0376	9.3	8.1	1.5
0377	0.2	1.1	1.5
0378	7.8	11.7	1.5
0379	9.6	6.0	1.5
0380	2.9	7.4	1.5
0381	6.6	9.0	1.5
0382	1.1	2.3	1.5
0383	7.5	12.3	1.5
0384	8.2	4.4	1.5
0385	1.7	3.5	1.5
0386	7.5	9.3	1.5
0387	8.4	8.7	1.5
0388	8.8	4.1	1.5
0389	6.1	3.8	1.5
0390	7.2	12.9	1.5
0391	7.8	8.1	1.5
0392	1.7	5.9	1.5
0393	2.0	3.5	1.5
0394	0.5	6.2	1.5
0395	8.2	2.9	1.5
0396	6.9	6.9	1.5
0397	8.4	9.6	1.5
0398	1.1	3.5	1.5
0399	7.5	7.5	1.5
0400	8.4	9.0	1.5
0401	1.7	6.5	1.5
0402	9.4	3.2	1.5
0403	0.5	7.7	1.5
0404	8.2	2.3	1.5
0405	3.8	5.9	1.5
0406	6.7	2.6	1.5
0407	7.8	6.0	1.5
0408	0.5	6.5	1.5
0409	6.9	9.9	1.5
0410	1.1	7.1	1.5
0411	7.3	3.8	1.5
0412	0.2	6.5	1.5
0413	2.3	2.6	1.5
0414	3.2	5.3	1.5
0415	5.5	3.8	1.5
0416	9.6	7.8	1.5
0417	3.5	2.3	1.5
0418	1.7	7.4	1.5
0419	3.8	2.9	1.5
0420	8.7	11.7	1.5
0421	0.2	3.5	1.5
0422	6.6	8.7	1.5
0423	8.8	2.9	1.5
0424	6.6	12.0	1.5
0425	7.6	2.6	1.5
0426	3.8	7.7	1.5
0427	2.3	5.9	1.5
0428	7.9	2.6	1.5
0429	7.6	3.5	1.5
0430	5.2	2.6	1.5
0431	6.3	7.5	1.5
0432	0.5	0.2	1.5
0433	2.9	5.3	1.5
0434	7.8	10.5	1.5
0435	7.2	7.2	1.5
0436	2.6	1.1	1.5
0437	9.0	5.7	1.5
0438	2.6	0.5	1.5
0439	7.0	3.5	1.5
0440	8.7	5.7	1.5
0441	8.4	10.2	1.5
0442	8.4	7.2	1.5
0443	8.8	2.6	1.5
0444	6.3	10.5	1.5
0445	9.0	6.3	1.5
0446	6.7	4.4	1.5
0447	6.6	10.2	1.5
0448	0.5	4.7	1.5
0449	2.3	5.6	1.5
0450	9.6	12.0	1.5
0451	7.0	2.6	1.5
0452	7.8	9.3	1.5
0453	1.4	3.5	1.5
0454	6.9	10.5	1.5
0455	2.0	2.9	1.5
0456	5.8	3.8	1.5
0457	2.0	5.9	1.5
0458	7.2	6.0	1.5
0459	9.3	5.7	1.5
0460	4.3	3.2	1.5
0461	7.8	7.2	1.5
0462	8.4	11.1	1.5
0463	8.5	3.2	1.5
0464	9.3	6.9	1.5
0465	6.4	2.6	1.5
0466	0.5	0.5	1.5
0467	7.6	4.7	1.5
0468	3.5	6.2	1.5
0469	6.6	8.4	1.5
0470	3.5	7.4	1.5
0471	4.9	3.8	1.5
0472	6.3	12.3	1.5
0473	9.9	8.1	1.5
0474	6.9	7.5	1.5
0475	6.6	7.2	1.5
0476	9.3	6.3	1.5
0477	6.6	6.9	1.5
0478	7.2	11.1	1.5
0479	9.4	4.7	1.5
0480	9.0	9.0	1.5
0481	0.5	3.5	1.5
0482	7.9	4.4	1.5
0483	3.8	4.7	1.5
0484	8.7	11.1	1.5
0485	9.9	9.3	1.5
0486	1.1	4.1	1.5
0487	2.6	4.1	1.5
0488	9.6	9.3	1.5
0489	3.5	0.8	1.5
0490	7.0	3.8	1.5
0491	1.4	2.3	1.5
0492	6.4	3.2	1.5
0493	8.7	9.9	1.5
0494	8.8	4.4	1.5
0495	9.0	6.0	1.5
0496	9.7	3.2	1.5
0497	8.4	12.3	1.5
0498	7.3	3.2	1.5
0499	1.1	3.2	1.5
0500	7.9	3.8	1.5
0501	2.6	3.5	1.5
0502	1.7	0.2	1.5
0503	7.5	11.7	1.5
0504	7.3	4.4	1.5
0505	2.3	4.7	1.5
0506	6.9	11.7	1.5
0507	5.8	2.3	1.5
0508	8.7	8.1	1.5
0509	8.1	9.9	1.5
0510	0.5	7.1	1.5
0511	5.5	4.4	1.5
0512	7.3	2.6	1.5
0513	3.5	2.0	1.5
0514	4.6	2.3	1.5
0515	8.8	2.3	1.5
0516	1.1	4.4	1.5
0517	9.0	10.2	1.5
0518	7.2	7.8	1.5
0519	9.6	5.7	1.5
0520	6.4	3.5	1.5
0521	6.7	3.2	1.5
0522	3.2	6.5	1.5
0523	8.7	7.5	1.5
0524	1.4	0.5	1.5
0525	8.5	4.4	1.5
0526	5.8	4.7	1.5
0527	2.9	4.1	1.5
0528	5.2	4.1	1.5
0529	3.2	7.7	1.5
0530	2.9	3.5	1.5
0531	2.9	6.2	1.5
0532	1.4	7.1	1.5
0533	2.3	3.5	1.5
0534	7.8	11.4	1.5
0535	9.0	12.3	1.5
0536	1.7	1.1	1.5
0537	1.7	7.1	1.5
0538	3.5	5.3	1.5
0539	7.2	9.0	1.5
0540	9.0	6.9	1.5
0541	6.6	8.1	1.5
0542	1.7	0.5	1.5
0543	2.9	5.6	1.5
0544	8.2	4.1	1.5
0545	2.3	5.3	1.5
0546	7.2	12.6	1.5
0547	9.6	12.6	1.5
0548	1.1	5.6	1.5
0549	7.2	10.5	1.5
0550	4.9	2.6	1.5
0551	8.8	3.5	1.5
0552	2.9	1.4	1.5
0553	9.4	4.1	1.5
0554	1.7	4.1	1.5
0555	7.2	7.5	1.5
0556	0.8	5.9	1.5
0557	8.2	3.5	1.5
0558	2.3	5.0	1.5
0559	2.6	1.7	1.5
0560	1.7	5.3	1.5
0561	7.5	12.9	1.5
0562	1.1	5.3	1.5
0563	4.9	4.4	1.5
0564	3.2	4.1	1.5
0565	7.0	4.7	1.5
0566	1.4	4.1	1.5
0567	1.1	4.7	1.5
0568	6.9	9.3	1.5
0569	6.9	8.1	1.5
0570	3.5	6.8	1.5
0571	8.7	8.7	1.5
0572	9.4	3.5	1.5
0573	6.3	8.7	1.5
0574	8.8	3.2	1.5
0575	8.4	6.3	1.5
0576	9.0	7.8	1.5
0577	2.9	3.2	1.5
0578	9.4	2.6	1.5
0579	7.6	3.8	1.5
0580	2.3	6.5	1.5
0581	2.6	5.3	1.5
0582	3.2	7.1	1.5
0583	3.5	1.7	1.5
0584	2.9	6.8	1.5
0585	2.0	4.7	1.5
0586	3.5	0.2	1.5
0587	7.2	9.9	1.5
0588	3.5	7.1	1.5
0589	7.8	6.6	1.5
0590	2.9	7.1	1.5
0591	1.7	5.6	1.5
0592	1.1	2.0	1.5
0593	2.6	7.7	1.5
0594	8.4	11.7	1.5
0595	6.6	7.8	1.5
0596	1.1	5.0	1.5
0597	0.2	5.3	1.5
0598	9.0	6.6	1.5
0599	0.8	7.1	1.5
0600	2.3	4.1	1.5
0601	4.6	3.8	1.5
0602	9.9	10.5	1.5
0603	7.5	11.1	1.5
0604	6.4	2.3	1.5
0605	2.9	2.0	1.5
0606	7.2	8.7	1.5
0607	8.1	12.9	1.5
0608	9.1	2.6	1.5
0609	8.1	6.3	1.5
0610	9.3	9.9	1.5
0611	8.8	4.7	1.5
0612	3.5	2.6	1.5
0613	7.8	5.7	1.5
0614	7.5	6.3	1.5
0615	7.2	6.3	1.5
0616	1.7	0.8	1.5
0617	9.0	9.6	1.5
0618	6.3	8.1	1.5
0619	7.2	8.4	1.5
0620	2.9	5.9	1.5
0621	3.5	2.9	1.5
0622	6.3	11.1	1.5
0623	0.5	5.6	1.5
0624	9.1	3.8	1.5
0625	5.2	3.2	1.5
0626	0.2	4.1	1.5
0627	6.6	9.9	1.5
0628	9.7	2.6	1.5
0629	0.5	5.9	1.5
0630	0.5	6.8	1.5
0631	7.5	9.9	1.5
0632	7.9	3.2	1.5
0633	8.1	11.7	1.5
0634	9.3	12.9	1.5
0635	6.3	9.3	1.5
0636	4.3	2.6	1.5
0637	5.2	4.7	1.5
0638	1.7	4.4	1.5
0639	3.5	3.2	1.5
0640	9.9	6.9	1.5
0641	5.2	3.5	1.5
0642	2.3	0.5	1.5
0643	3.8	6.5	1.5
0644	0.5	4.4	1.5
0645	7.8	5.4	1.5
0646	3.2	0.5	1.5
0647	3.8	7.1	1.5
0648	0.5	2.0	1.5
0649	5.2	2.9	1.5
0650	3.5	0.5	1.5
0651	3.5	4.4	1.5
0652	2.0	5.3	1.5
0653	7.6	2.3	1.5
0654	9.9	11.1	1.5
0655	8.7	10.5	1.5
0656	9.9	12.3	1.5
0657	0.8	4.1	1.5
0658	7.6	2.9	1.5
0659	2.9	4.4	1.5
0660	8.1	5.7	1.5
0661	0.2	1.7	1.5
0662	2.9	1.1	1.5
0663	1.1	5.9	1.5
0664	2.0	6.5	1.5
0665	1.7	3.2	1.5
0666	0.8	1.7	1.5
0667	8.4	12.0	1.5
0668	0.5	0.8	1.5
0669	7.2	9.3	1.5
0670	7.8	8.4	1.5
0671	8.4	8.4	1.5
0672	8.1	6.9	1.5
0673	7.2	6.6	1.5
0674	0.8	5.3	1.5
0675	2.6	2.3	1.5
0676	9.1	4.4	1.5
0677	8.4	6.9	1.5
0678	7.2	5.4	1.5
0679	0.2	5.9	1.5
0680	2.3	1.1	1.5
0681	0.8	0.5	1.5
0682	8.7	12.9	1.5
0683	6.6	10.5	1.5
0684	2.6	7.1	1.5
0685	9.4	3.8	1.5
0686	9.3	10.5	1.5
0687	7.5	6.9	1.5
0688	6.6	12.6	1.5
0689	6.1	4.4	1.5
0690	8.4	5.4	1.5
0691	3.5	4.7	1.5
0692	6.1	2.6	1.5
0693	6.7	3.8	1.5
0694	1.1	7.7	1.5
0695	0.5	2.6	1.5
0696	7.2	5.7	1.5
0697	7.0	4.4	1.5
0698	7.6	4.4	1.5
0699	3.5	4.1	1.5
0700	4.6	3.2	1.5
0701	7.2	11.4	1.5
0702	1.1	6.2	1.5
0703	2.9	5.0	1.5
0704	7.2	11.7	1.5
0705	0.8	3.5	1.5
0706	7.2	8.1	1.5
0707	9.7	3.8	1.5
0708	6.3	5.7	1.5
0709	8.4	6.6	1.5
0710	2.9	3.8	1.5
0711	3.8	4.1	1.5
0712	9.6	12.3	1.5
0713	1.1	0.5	1.5
0714	6.6	12.9	1.5
0715	4.6	4.4	1.5
0716	7.8	7.8	1.5
0717	8.7	6.9	1.5
0718	3.2	5.9	1.5
0719	3.5	5.6	1.5
0720	7.6	4.1	1.5
0721	9.9	9.9	1.5
0722	6.9	12.9	1.5
0723	6.6	9.3	1.5
0724	9.6	8.1	1.5
0725	0.8	4.7	1.5
0726	7.5	10.5	1.5
0727	3.8	0.5	1.5
0728	2.9	7.7	1.5
0729	9.9	6.3	1.5
0730	6.9	11.1	1.5
0731	7.0	2.3	1.5
0732	9.0	7.2	1.5
0733	7.8	6.3	1.5
0734	8.4	9.9	1.5
0735	7.5	5.7	1.5
0736	7.6	3.2	1.5
0737	2.6	4.7	1.5
0738	2.3	4.4	1.5
0739	7.8	11.1	1.5
0740	0.5	5.3	1.5
0741	7.0	3.2	1.5
0742	8.1	8.1	1.5
0743	7.8	12.0	1.5
0744	9.3	8.7	1.5
0745	9.3	12.3	1.5
0746	1.4	4.7	1.5
0747	7.2	10.2	1.5
0748	0.8	6.5	1.5
0749	3.5	5.9	1.5
0750	1.1	6.5	1.5
0751	5.8	3.2	1.5
0752	1.1	1.7	1.5
0753	8.5	3.8	1.5
0754	9.9	5.7	1.5
0755	3.8	5.3	1.5
0756	6.6	11.1	1.5
0757	8.1	7.5	1.5
0758	0.2	0.5	1.5
0759	6.4	4.4	1.5
0760	3.2	4.7	1.5
0761	9.6	10.2	1.5
0762	6.6	10.8	1.5
0763	9.6	9.9	1.5
0764	7.8	12.6	1.5
0765	8.1	9.3	1.5
0766	0.5	3.2	1.5
0767	0.5	1.7	1.5
0768	3.5	1.4	1.5
0769	2.9	2.3	1.5
0770	9.6	12.9	1.5
0771	1.1	2.6	1.5
0772	9.6	7.2	1.5
0773	1.7	2.9	1.5
0774	6.6	5.4	1.5
0775	8.2	4.7	1.5
0776	2.6	2.9	1.5
0777	7.5	8.7	1.5
0778	6.3	12.9	1.5
0779	9.6	11.7	1.5
0780	7.8	10.8	1.5
0781	5.8	4.1	1.5
0782	1.7	4.7	1.5
0783	3.5	1.1	1.5
0784	2.3	7.4	1.5
0785	2.9	2.9	1.5
0786	6.6	5.7	1.5
0787	9.1	3.2	1.5
0788	2.6	5.9	1.5
0789	2.0	4.1	1.5
0790	0.5	2.9	1.5
0791	9.0	9.3	1.5
0792	5.5	3.2	1.5
0793	3.5	3.5	1.5
0794	7.2	12.3	1.5
0795	1.1	1.4	1.5
0796	6.6	9.6	1.5
0797	7.2	10.8	1.5
0798	8.4	5.7	1.5
0799	7.8	7.5	1.5
0800	6.1	3.2	1.5
0801	9.9	7.5	1.5
0802	0.5	1.4	1.5
0803	3.8	1.7	1.5
0804	3.8	1.1	1.5
0805	1.7	6.8	1.5
0806	8.1	8.7	1.5
0807	1.4	7.7	1.5
0808	7.0	4.1	1.5
0809	5.8	3.5	1.5
0810	0.5	1.1	1.5
0811	0.2	4.7	1.5
0812	1.1	1.1	1.5
0813	0.8	2.9	1.5
0814	9.4	4.4	1.5
0815	8.4	11.4	1.5
0816	8.1	12.3	1.5
0817	2.0	0.5	1.5
0818	0.2	2.3	1.5
0819	8.7	9.3	1.5
0820	8.4	6.0	1.5
0821	6.6	6.6	1.5
0822	1.1	2.9	1.5
0823	7.8	9.9	1.5
0824	2.3	0.2	1.5
0825	0.2	7.7	1.5
0826	6.9	5.7	1.5
0827	9.6	9.6	1.5
0828	2.9	0.8	1.5
0829	9.6	10.8	1.5
0830	1.7	2.6	1.5
0831	3.2	1.7	1.5
0832	9.0	5.4	1.5
0833	4.6	4.1	1.5
0834	3.8	2.3	1.5
0835	0.2	7.1	1.5
0836	7.2	6.9	1.5
0837	6.3	6.9	1.5
